COUNTY,HD_CODE,HD_NAME,CD_CODE,CD_NAME,PARTY,SYSDATE,COUNT(V.ID)
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,12/07/2018,371
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,12/07/2018,24083
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,11/15/2018,379
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,11/15/2018,324
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,11/15/2018,64
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,11/15/2018,55
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,11/15/2018,12977
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,11/15/2018,135
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,11/15/2018,9236
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,11/15/2018,24407
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,11/15/2018,332
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,11/15/2018,1980
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,10/03/2018,376
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,10/03/2018,12476
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,10/03/2018,308
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,10/03/2018,126
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,10/03/2018,1838
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,10/03/2018,52
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,10/03/2018,332
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,10/03/2018,57
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,10/03/2018,9045
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,10/03/2018,23509
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,09/05/2018,12261
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,09/05/2018,309
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,09/05/2018,54
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,09/05/2018,55
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,09/05/2018,379
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,09/05/2018,9016
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,09/05/2018,23302
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,09/05/2018,335
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,09/05/2018,1808
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,09/05/2018,128
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,08/02/2018,380
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,08/02/2018,332
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,08/02/2018,312
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,08/02/2018,12134
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,08/02/2018,127
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,08/02/2018,55
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,08/02/2018,9046
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,08/02/2018,1808
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,08/02/2018,23348
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,08/02/2018,53
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,07/03/2018,373
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,07/03/2018,23388
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,07/03/2018,1808
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,07/03/2018,55
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,07/03/2018,123
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,07/03/2018,12004
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,07/03/2018,9080
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,07/03/2018,337
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,07/03/2018,304
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,07/03/2018,51
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,06/19/2018,11947
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,06/19/2018,338
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,06/19/2018,1806
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,06/19/2018,23383
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,06/19/2018,303
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,06/19/2018,124
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,06/19/2018,370
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,06/19/2018,55
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,06/19/2018,51
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,06/19/2018,9081
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,05/04/2018,380
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,05/04/2018,1826
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,05/04/2018,342
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,05/04/2018,58
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,05/04/2018,312
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,05/04/2018,127
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,05/04/2018,23548
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,05/04/2018,9081
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,05/04/2018,48
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,05/04/2018,11951
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,04/24/2018,316
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,04/24/2018,347
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,04/24/2018,1827
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,04/24/2018,56
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,04/24/2018,128
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,04/24/2018,379
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,04/24/2018,23417
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,04/24/2018,11880
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,04/24/2018,9033
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,04/24/2018,48
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,03/12/2018,47
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,03/12/2018,8972
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,03/12/2018,1820
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,03/12/2018,23128
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,03/12/2018,50
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,03/12/2018,305
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,03/12/2018,345
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,03/12/2018,381
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,03/12/2018,122
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,03/12/2018,11513
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,02/13/2018,385
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,02/13/2018,23260
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,02/13/2018,120
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,02/13/2018,11489
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,02/13/2018,309
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,02/13/2018,345
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,02/13/2018,51
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,02/13/2018,1831
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,02/13/2018,50
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,02/13/2018,9015
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,01/24/2018,345
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,01/24/2018,11474
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,01/24/2018,316
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,01/24/2018,383
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,01/24/2018,23374
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,01/24/2018,48
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,01/24/2018,9056
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,01/24/2018,1820
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,01/24/2018,52
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,01/24/2018,121
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,12/19/2017,9063
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,12/19/2017,23316
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,12/19/2017,1815
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,12/19/2017,51
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,12/19/2017,345
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,12/19/2017,51
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,12/19/2017,386
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,12/19/2017,315
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,12/19/2017,11329
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,12/19/2017,120
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,08/01/2017,9256
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,08/01/2017,128
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,08/01/2017,1853
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,08/01/2017,11152
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,08/01/2017,48
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,08/01/2017,387
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,08/01/2017,55
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,08/01/2017,333
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,08/01/2017,355
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,08/01/2017,24090
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,12/01/2016,49
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,10/01/2017,123
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,02/01/2017,48
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,02/01/2017,337
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,05/01/2017,338
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Libertarian,01/01/2017,336
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,10/01/2017,9179
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,06/01/2017,9286
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,09/01/2017,9178
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,05/01/2017,128
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,05/01/2017,382
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,07/01/2017,9272
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,02/01/2017,1849
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,04/01/2017,128
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,02/01/2017,24502
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,01/01/2017,50
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,07/01/2017,57
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Working Families Party of Oregon,01/01/2017,130
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,12/01/2016,10050
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,12/01/2016,58
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,02/01/2017,59
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,01/01/2017,1851
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Pacific Green,02/01/2017,367
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Nonaffiliated,07/01/2017,10913
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,06/01/2017,1848
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,06/01/2017,47
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Republican,03/01/2017,9383
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Constitution,03/01/2017,48
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,09/01/2017,388
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Independent Party,05/01/2017,1869
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Progressive,10/01/2017,51
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,07/01/2017,24059
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Democrat,09/01/2017,23804
LANE,SR08,House District 08,4th Cong,US Congressional District 4,Other,10/01/2017,393
